epoch_ms,aggregate_rss_bytes,pid_95982,pid_95984,pid_95985,pid_95986
1787071421803.278,221937664,109248512,37928960,15826944,58933248
1787071421809.553,221937664,109248512,37928960,15826944,58933248
1787071421815.817,221937664,109248512,37928960,15826944,58933248
1787071421822.082,221937664,109248512,37928960,15826944,58933248
1787071421828.403,221937664,109248512,37928960,15826944,58933248
1787071421834.681,221937664,109248512,37928960,15826944,58933248
1787071421840.955,222052352,109363200,37928960,15826944,58933248
1787071421847.226,222183424,109395968,37928960,15826944,59031552
1787071421853.494,222183424,109395968,37928960,15826944,59031552
1787071421859.760,222281728,109395968,37928960,15826944,59129856
1787071421866.025,222691328,109395968,37928960,15826944,59539456
1787071421872.290,222724096,109395968,37928960,15826944,59572224
1787071421878.552,222724096,109395968,37928960,15826944,59572224
1787071421883.646,222724096,109395968,37928960,15826944,59572224
1787071421889.910,222724096,109395968,37928960,15826944,59572224
1787071421896.169,222724096,109395968,37928960,15826944,59572224
1787071421902.426,222724096,109395968,37928960,15826944,59572224
1787071421908.685,222724096,109395968,37928960,15826944,59572224
1787071421914.943,223477760,109395968,37928960,15859712,60293120
1787071421921.215,228818944,109395968,38256640,15859712,65306624
1787071421927.490,231211008,109445120,38649856,15859712,67256320
1787071421933.143,231309312,109445120,38649856,15859712,67354624
1787071421939.407,231342080,109445120,38649856,15859712,67387392
1787071421945.670,231391232,109445120,38649856,15859712,67436544
1787071421951.935,231391232,109445120,38649856,15859712,67436544
1787071421958.212,231424000,109445120,38649856,15859712,67469312
1787071421964.484,231424000,109445120,38649856,15859712,67469312
1787071421970.762,231424000,109445120,38649856,15859712,67469312
1787071421977.026,231473152,109445120,38649856,15859712,67518464
1787071421983.303,238632960,109445120,38649856,15859712,74678272
1787071421989.241,248152064,109445120,38649856,15859712,84197376
1787071421995.516,254525440,109445120,38649856,15859712,90570752
1787071422001.798,264339456,109445120,38649856,15859712,100384768
1787071422008.073,285753344,109445120,38649856,15859712,121798656
1787071422014.350,305971200,109445120,38649856,15859712,142016512
1787071422020.618,306036736,109445120,38699008,15859712,142032896
1787071422026.894,306380800,109445120,38699008,15859712,142376960
1787071422033.166,308346880,109445120,38699008,15859712,144343040
1787071422039.439,309395456,109445120,38699008,15859712,145391616
1787071422045.706,309673984,109445120,38699008,15859712,145670144
1787071422051.975,309690368,109445120,38699008,15859712,145686528
1787071422058.255,309821440,109445120,38699008,15859712,145817600
1787071422064.536,309837824,109445120,38699008,15859712,145833984
1787071422070.810,309854208,109445120,38699008,15859712,145850368
1787071422077.088,309854208,109445120,38699008,15859712,145850368
1787071422083.357,309870592,109445120,38699008,15859712,145866752
1787071422089.627,309870592,109445120,38699008,15859712,145866752
1787071422095.901,309870592,109445120,38699008,15859712,145866752
1787071422102.175,309870592,109445120,38699008,15859712,145866752
1787071422108.448,309870592,109445120,38699008,15859712,145866752
1787071422114.724,309870592,109445120,38699008,15859712,145866752
1787071422121.003,309870592,109445120,38699008,15859712,145866752
1787071422127.285,309968896,109445120,38699008,15859712,145965056
1787071422133.561,309985280,109445120,38699008,15859712,145981440
1787071422139.838,309985280,109445120,38699008,15859712,145981440
1787071422145.402,309985280,109445120,38699008,15859712,145981440
1787071422151.680,309985280,109445120,38699008,15859712,145981440
1787071422157.951,309985280,109445120,38699008,15859712,145981440
1787071422164.226,309985280,109445120,38699008,15859712,145981440
1787071422170.499,309985280,109445120,38699008,15859712,145981440
1787071422176.774,310034432,109445120,38699008,15859712,146030592
1787071422183.047,310034432,109445120,38699008,15859712,146030592
1787071422188.996,310034432,109445120,38699008,15859712,146030592
1787071422195.272,310050816,109445120,38699008,15859712,146046976
1787071422201.039,310050816,109445120,38699008,15859712,146046976
1787071422207.313,310050816,109445120,38699008,15859712,146046976
1787071422212.821,310050816,109445120,38699008,15859712,146046976
1787071422219.181,310050816,109445120,38699008,15859712,146046976
1787071422225.456,310067200,109445120,38699008,15859712,146063360
1787071422231.736,310067200,109445120,38699008,15859712,146063360
1787071422238.011,310067200,109445120,38699008,15859712,146063360
1787071422244.286,310067200,109445120,38699008,15859712,146063360
1787071422250.563,310067200,109445120,38699008,15859712,146063360
1787071422256.841,310067200,109445120,38699008,15859712,146063360
1787071422263.118,310067200,109445120,38699008,15859712,146063360
1787071422269.393,310067200,109445120,38699008,15859712,146063360
1787071422275.675,310067200,109445120,38699008,15859712,146063360
1787071422281.955,310099968,109445120,38699008,15859712,146096128
1787071422288.235,310099968,109445120,38699008,15859712,146096128
1787071422294.509,310099968,109445120,38699008,15859712,146096128
1787071422300.787,310099968,109445120,38699008,15859712,146096128
1787071422307.063,310099968,109445120,38699008,15859712,146096128
1787071422313.342,310099968,109445120,38699008,15859712,146096128
1787071422319.618,310099968,109445120,38699008,15859712,146096128
1787071422325.892,310116352,109445120,38699008,15859712,146112512
1787071422332.176,310116352,109445120,38699008,15859712,146112512
1787071422337.552,310116352,109445120,38699008,15859712,146112512
1787071422342.725,310116352,109445120,38699008,15859712,146112512
1787071422349.016,310018048,109346816,38699008,15859712,146112512
1787071422355.296,310018048,109346816,38699008,15859712,146112512
1787071422361.575,310018048,109346816,38699008,15859712,146112512
1787071422367.860,310018048,109346816,38699008,15859712,146112512
1787071422374.148,310034432,109363200,38699008,15859712,146112512
1787071422380.437,310018048,109346816,38699008,15859712,146112512
1787071422385.581,310018048,109346816,38699008,15859712,146112512
1787071422391.857,310018048,109346816,38699008,15859712,146112512
1787071422398.126,310018048,109346816,38699008,15859712,146112512
1787071422404.396,310018048,109346816,38699008,15859712,146112512
1787071422410.674,310018048,109346816,38699008,15859712,146112512
1787071422416.955,316014592,109346816,38699008,15859712,152109056
1787071422423.234,319504384,109346816,38699008,15859712,155598848
1787071422429.512,323223552,109346816,38699008,15859712,159318016
1787071422435.790,327548928,109346816,38699008,15859712,163643392
1787071422442.063,327598080,109346816,38715392,15859712,163676160
1787071422447.567,327598080,109346816,38715392,15859712,163676160
1787071422453.854,334036992,109346816,38715392,15859712,170115072
1787071422459.573,334036992,109346816,38715392,15859712,170115072
1787071422465.856,334036992,109346816,38715392,15859712,170115072
1787071422472.147,334053376,109346816,38715392,15859712,170131456
1787071422478.479,335855616,109346816,39862272,15859712,170786816
1787071422484.744,336461824,109379584,40402944,15859712,170819584
1787071422491.019,336461824,109379584,40402944,15859712,170819584
1787071422497.093,336461824,109379584,40402944,15859712,170819584
1787071422503.381,336461824,109379584,40402944,15859712,170819584
1787071422509.667,336363520,109281280,40402944,15859712,170819584
1787071422515.951,336363520,109281280,40402944,15859712,170819584
1787071422521.860,336363520,109281280,40402944,15859712,170819584
1787071422528.134,336379904,109281280,40402944,15859712,170835968
1787071422534.408,336379904,109281280,40402944,15859712,170835968
1787071422540.682,336379904,109281280,40402944,15859712,170835968
1787071422545.757,336379904,109281280,40402944,15859712,170835968
1787071422551.978,336379904,109281280,40402944,15859712,170835968
1787071422558.258,336379904,109281280,40402944,15859712,170835968
1787071422564.416,336379904,109281280,40402944,15859712,170835968
1787071422570.689,336396288,109281280,40402944,15876096,170835968
1787071422576.953,336330752,109281280,40402944,15810560,170835968
1787071422583.214,336330752,109281280,40402944,15810560,170835968
1787071422589.473,336330752,109281280,40402944,15810560,170835968
1787071422594.791,336330752,109281280,40402944,15810560,170835968
1787071422601.075,336330752,109281280,40402944,15810560,170835968
1787071422607.337,336330752,109281280,40402944,15810560,170835968
1787071422613.602,336330752,109281280,40402944,15810560,170835968
1787071422619.872,336330752,109281280,40402944,15810560,170835968
1787071422626.144,336330752,109281280,40402944,15810560,170835968
1787071422632.407,336330752,109281280,40402944,15810560,170835968
1787071422638.674,336330752,109281280,40402944,15810560,170835968
1787071422644.840,336330752,109281280,40402944,15810560,170835968
1787071422651.116,336330752,109281280,40402944,15810560,170835968
1787071422657.389,336330752,109281280,40402944,15810560,170835968
1787071422663.658,336330752,109281280,40402944,15810560,170835968
1787071422669.924,336330752,109281280,40402944,15810560,170835968
1787071422676.190,336330752,109281280,40402944,15810560,170835968
1787071422682.445,336330752,109281280,40402944,15810560,170835968
1787071422688.711,336330752,109281280,40402944,15810560,170835968
1787071422694.975,336330752,109281280,40402944,15810560,170835968
1787071422701.240,336330752,109281280,40402944,15810560,170835968
1787071422707.510,336330752,109281280,40402944,15810560,170835968
1787071422713.768,336330752,109281280,40402944,15810560,170835968
1787071422720.030,336347136,109281280,40402944,15810560,170852352
1787071422726.295,338198528,109281280,40976384,15810560,172130304
1787071422732.568,338788352,109297664,41549824,15810560,172130304
1787071422738.830,338788352,109297664,41549824,15810560,172130304
1787071422744.913,338837504,109297664,41549824,15810560,172179456
1787071422751.171,338919424,109297664,41631744,15810560,172179456
1787071422757.438,338919424,109297664,41631744,15810560,172179456
1787071422763.712,338919424,109297664,41631744,15810560,172179456
1787071422769.990,338919424,109297664,41631744,15810560,172179456
1787071422776.266,338919424,109297664,41631744,15810560,172179456
1787071422782.546,338919424,109297664,41631744,15810560,172179456
1787071422788.823,338919424,109297664,41631744,15810560,172179456
1787071422794.959,344227840,109297664,41631744,15810560,177487872
1787071422801.219,344604672,109297664,41631744,15810560,177864704
1787071422807.486,344604672,109297664,41631744,15810560,177864704
1787071422813.756,344604672,109297664,41631744,15810560,177864704
1787071422819.927,345980928,109297664,41631744,15810560,179240960
1787071422826.216,347226112,109297664,42254336,15810560,179863552
1787071422832.508,347340800,109297664,42254336,15810560,179978240
1787071422837.713,347340800,109297664,42254336,15810560,179978240
1787071422844.012,347340800,109297664,42254336,15810560,179978240
1787071422850.297,347340800,109297664,42254336,15810560,179978240
1787071422856.575,347340800,109297664,42254336,15810560,179978240
1787071422862.853,347340800,109297664,42254336,15810560,179978240
1787071422869.137,347357184,109314048,42254336,15810560,179978240
1787071422875.302,347357184,109314048,42254336,15810560,179978240
1787071422880.400,347357184,109314048,42254336,15810560,179978240
1787071422886.684,347357184,109314048,42254336,15810560,179978240
1787071422892.302,347357184,109314048,42254336,15810560,179978240
1787071422898.028,347357184,109314048,42254336,15810560,179978240
1787071422904.311,347357184,109314048,42254336,15810560,179978240
1787071422910.588,347357184,109314048,42254336,15810560,179978240
1787071422916.043,347357184,109314048,42254336,15810560,179978240
1787071422922.326,347357184,109314048,42254336,15810560,179978240
1787071422928.609,347357184,109314048,42254336,15810560,179978240
1787071422934.897,347488256,109314048,42385408,15810560,179978240
1787071422941.193,347815936,109314048,42385408,15810560,180305920
1787071422947.482,347865088,109314048,42434560,15810560,180305920
1787071422953.776,347865088,109314048,42434560,15810560,180305920
1787071422960.065,347865088,109314048,42434560,15810560,180305920
1787071422966.350,347865088,109314048,42434560,15810560,180305920
1787071422972.630,347865088,109314048,42434560,15810560,180305920
1787071422978.909,347865088,109314048,42434560,15810560,180305920
1787071422985.256,347865088,109314048,42434560,15810560,180305920
1787071422991.540,347865088,109314048,42434560,15810560,180305920
1787071422997.820,347865088,109314048,42434560,15810560,180305920
1787071423004.101,347865088,109314048,42434560,15810560,180305920
1787071423010.380,347865088,109314048,42434560,15810560,180305920
1787071423016.672,347865088,109314048,42434560,15810560,180305920
1787071423022.955,347881472,109314048,42434560,15810560,180322304
1787071423029.233,347881472,109314048,42434560,15810560,180322304
1787071423035.514,348438528,109314048,42467328,15810560,180846592
1787071423041.787,348438528,109314048,42467328,15810560,180846592
1787071423048.056,348487680,109314048,42516480,15810560,180846592
1787071423054.335,348487680,109314048,42516480,15810560,180846592
1787071423060.613,348487680,109314048,42516480,15810560,180846592
1787071423066.896,348504064,109314048,42516480,15810560,180862976
1787071423073.178,348504064,109314048,42516480,15810560,180862976
1787071423079.462,348504064,109314048,42516480,15810560,180862976
1787071423085.743,348667904,109314048,42516480,15810560,181026816
1787071423092.020,348798976,109314048,42516480,15810560,181157888
1787071423098.297,348897280,109314048,42516480,15810560,181256192
1787071423104.582,348930048,109314048,42516480,15810560,181288960
1787071423110.875,349061120,109314048,42516480,15810560,181420032
1787071423117.165,349192192,109314048,42516480,15810560,181551104
1787071423123.452,349323264,109314048,42516480,15810560,181682176
1787071423128.840,349323264,109314048,42516480,15810560,181682176
1787071423133.947,349814784,109314048,42549248,15810560,182140928
1787071423139.892,350240768,109314048,43139072,15810560,181977088
1787071423146.178,350306304,109314048,43139072,15810560,182042624
1787071423152.455,350371840,109314048,43139072,15810560,182108160
1787071423158.737,350502912,109314048,43139072,15810560,182239232
1787071423165.020,350699520,109314048,43139072,15810560,182435840
1787071423171.307,350830592,109314048,43139072,15810560,182566912
1787071423177.589,350961664,109314048,43139072,15810560,182697984
1787071423183.870,350961664,109314048,43139072,15810560,182697984
1787071423189.933,351092736,109314048,43139072,15810560,182829056
1787071423196.212,351223808,109314048,43139072,15810560,182960128
1787071423202.488,351354880,109314048,43139072,15810560,183091200
1787071423208.761,351387648,109330432,43139072,15810560,183107584
1787071423215.041,351485952,109314048,43139072,15810560,183222272
1787071423220.665,351617024,109314048,43139072,15810560,183353344
1787071423226.227,351748096,109314048,43139072,15810560,183484416
1787071423232.501,351764480,109314048,43139072,15810560,183500800
1787071423238.777,351895552,109314048,43139072,15810560,183631872
1787071423245.060,352026624,109314048,43139072,15810560,183762944
1787071423251.343,352157696,109314048,43139072,15810560,183894016
1787071423257.630,352256000,109314048,43139072,15810560,183992320
1787071423263.757,352288768,109314048,43139072,15810560,184025088
1787071423269.265,352419840,109314048,43139072,15810560,184156160
1787071423275.544,352550912,109314048,43139072,15810560,184287232
1787071423281.672,352665600,109314048,43139072,15810560,184401920
1787071423287.951,352681984,109314048,43139072,15810560,184418304
1787071423294.228,352813056,109314048,43139072,15810560,184549376
1787071423300.522,352944128,109314048,43139072,15810560,184680448
1787071423306.806,353075200,109314048,43139072,15810560,184811520
1787071423313.088,353075200,109314048,43139072,15810560,184811520
1787071423319.376,353206272,109314048,43139072,15810560,184942592
1787071423325.656,353337344,109314048,43139072,15810560,185073664
1787071423331.933,353468416,109314048,43139072,15810560,185204736
1787071423338.214,354140160,109314048,43679744,15810560,185335808
1787071423343.448,354140160,109314048,43679744,15810560,185335808
1787071423349.732,354271232,109314048,43679744,15810560,185466880
1787071423355.417,354402304,109314048,43679744,15810560,185597952
1787071423361.690,354516992,109330432,43679744,15810560,185696256
1787071423368.019,354549760,109330432,43679744,15810560,185729024
1787071423374.295,354680832,109330432,43679744,15810560,185860096
1787071423380.418,354811904,109330432,43679744,15810560,185991168
1787071423386.696,354942976,109330432,43679744,15810560,186122240
1787071423392.976,354942976,109330432,43679744,15810560,186122240
1787071423399.261,355074048,109330432,43679744,15810560,186253312
1787071423405.540,355205120,109330432,43679744,15810560,186384384
1787071423411.640,355336192,109330432,43679744,15810560,186515456
1787071423417.900,355418112,109330432,43679744,15810560,186597376
1787071423424.181,355467264,109330432,43679744,15810560,186646528
1787071423430.461,355598336,109330432,43679744,15810560,186777600
1787071423436.757,356171776,109330432,43728896,15810560,187301888
1787071423442.166,356253696,109330432,43679744,15810560,187432960
1787071423447.563,356384768,109330432,43679744,15810560,187564032
1787071423453.847,356450304,109330432,43679744,15810560,187629568
1787071423460.128,356515840,109330432,43679744,15810560,187695104
1787071423466.417,356646912,109330432,43679744,15810560,187826176
1787071423472.095,356777984,109330432,43679744,15810560,187957248
1787071423478.378,356909056,109330432,43679744,15810560,188088320
1787071423484.661,356909056,109330432,43679744,15810560,188088320
1787071423490.943,357040128,109330432,43679744,15810560,188219392
1787071423497.220,357171200,109330432,43679744,15810560,188350464
1787071423503.378,357302272,109330432,43679744,15810560,188481536
1787071423509.568,357400576,109330432,43679744,15810560,188579840
1787071423515.852,357433344,109330432,43679744,15810560,188612608
1787071423521.598,357564416,109330432,43679744,15810560,188743680
1787071423527.871,357695488,109330432,43679744,15810560,188874752
1787071423534.138,357826560,109330432,43679744,15810560,189005824
1787071423540.482,359497728,109330432,44777472,15810560,189579264
1787071423546.750,359038976,109330432,44220416,15810560,189677568
1787071423552.591,359170048,109330432,44220416,15810560,189808640
1787071423559.051,359301120,109330432,44220416,15810560,189939712
1787071423564.931,359301120,109330432,44220416,15810560,189939712
1787071423571.209,359432192,109330432,44220416,15810560,190070784
1787071423577.486,359563264,109330432,44220416,15810560,190201856
1787071423583.762,359694336,109330432,44220416,15810560,190332928
1787071423589.151,359727104,109330432,44220416,15810560,190365696
1787071423595.423,359792640,109330432,44220416,15810560,190431232
1787071423601.703,359792640,109330432,44220416,15810560,190431232
1787071423606.794,376569856,109330432,44220416,15810560,207208448
1787071423613.075,376602624,109330432,44220416,15810560,207241216
1787071423619.348,376602624,109330432,44220416,15810560,207241216
1787071423625.622,376602624,109330432,44220416,15810560,207241216
1787071423631.002,376602624,109330432,44220416,15810560,207241216
1787071423636.208,376602624,109330432,44220416,15810560,207241216
1787071423642.499,377126912,109330432,44220416,15810560,207765504
1787071423648.785,377667584,109330432,44761088,15810560,207765504
1787071423655.078,377667584,109330432,44761088,15810560,207765504
1787071423661.363,377667584,109330432,44761088,15810560,207765504
1787071423667.646,377667584,109330432,44761088,15810560,207765504
1787071423673.926,377667584,109330432,44761088,15810560,207765504
1787071423680.031,377667584,109330432,44761088,15810560,207765504
1787071423686.252,377667584,109330432,44761088,15810560,207765504
1787071423691.707,377667584,109330432,44761088,15810560,207765504
1787071423697.985,377667584,109330432,44761088,15810560,207765504
1787071423704.272,377667584,109330432,44761088,15810560,207765504
1787071423709.852,378060800,109330432,44761088,15810560,208158720
1787071423716.139,378224640,109330432,44761088,15810560,208322560
1787071423722.420,378241024,109330432,44761088,15810560,208338944
1787071423728.486,378241024,109330432,44761088,15810560,208338944
1787071423734.776,378241024,109330432,44761088,15810560,208338944
1787071423741.067,378241024,109330432,44761088,15810560,208338944
1787071423747.416,378765312,109330432,44761088,15810560,208863232
1787071423753.696,379338752,109330432,45334528,15810560,208863232
1787071423759.983,379338752,109330432,45334528,15810560,208863232
1787071423766.264,379338752,109330432,45334528,15810560,208863232
1787071423772.544,379338752,109330432,45334528,15810560,208863232
1787071423778.821,379338752,109330432,45334528,15810560,208863232
1787071423785.103,379338752,109330432,45334528,15810560,208863232
1787071423791.390,379338752,109330432,45334528,15810560,208863232
1787071423797.488,379338752,109330432,45334528,15810560,208863232
1787071423803.762,379338752,109330432,45334528,15810560,208863232
1787071423809.017,379338752,109330432,45334528,15810560,208863232
1787071423814.150,379338752,109330432,45334528,15810560,208863232
1787071423819.691,379338752,109330432,45334528,15810560,208863232
1787071423825.959,379338752,109330432,45334528,15810560,208863232
1787071423832.124,379338752,109330432,45334528,15810560,208863232
1787071423837.272,379338752,109330432,45334528,15810560,208863232
1787071423843.551,379338752,109330432,45334528,15810560,208863232
1787071423849.826,379863040,109330432,45334528,15810560,209387520
1787071423855.824,380420096,109330432,45875200,15810560,209403904
1787071423862.107,380420096,109330432,45875200,15810560,209403904
1787071423867.898,380420096,109330432,45875200,15810560,209403904
1787071423874.193,380420096,109330432,45875200,15810560,209403904
1787071423880.481,380420096,109330432,45875200,15810560,209403904
1787071423886.764,380420096,109330432,45875200,15810560,209403904
1787071423893.049,380420096,109330432,45875200,15810560,209403904
1787071423898.850,380420096,109330432,45875200,15810560,209403904
1787071423905.128,380420096,109330432,45875200,15810560,209403904
1787071423911.414,380420096,109330432,45875200,15810560,209403904
1787071423917.733,380420096,109330432,45875200,15810560,209403904
1787071423923.865,380420096,109330432,45875200,15810560,209403904
1787071423930.143,380420096,109330432,45875200,15810560,209403904
1787071423936.425,380436480,109346816,45875200,15810560,209403904
1787071423942.281,380436480,109346816,45875200,15810560,209403904
1787071423947.564,380420096,109330432,45875200,15810560,209403904
1787071423953.746,380960768,109330432,45875200,15810560,209944576
1787071423959.511,381714432,109330432,46546944,15810560,210026496
1787071423965.572,381681664,109330432,46530560,15810560,210010112
1787071423971.866,381681664,109330432,46530560,15810560,210010112
1787071423978.149,381681664,109330432,46530560,15810560,210010112
1787071423984.438,381681664,109330432,46530560,15810560,210010112
1787071423990.721,381681664,109330432,46530560,15810560,210010112
1787071423996.706,381681664,109330432,46530560,15810560,210010112
1787071424002.483,381681664,109330432,46530560,15810560,210010112
1787071424008.762,381681664,109330432,46530560,15810560,210010112
1787071424014.628,381681664,109330432,46530560,15810560,210010112
1787071424020.910,381681664,109330432,46530560,15810560,210010112
1787071424027.189,381681664,109330432,46530560,15810560,210010112
1787071424033.487,381681664,109330432,46530560,15810560,210010112
1787071424038.754,381681664,109330432,46530560,15810560,210010112
1787071424045.047,381681664,109330432,46530560,15810560,210010112
1787071424051.328,381681664,109330432,46530560,15810560,210010112
1787071424057.606,382238720,109330432,46530560,15810560,210567168
1787071424063.888,382763008,109330432,47054848,15810560,210567168
1787071424070.172,382763008,109330432,47054848,15810560,210567168
1787071424076.455,382763008,109330432,47054848,15810560,210567168
1787071424082.738,382779392,109330432,47054848,15810560,210583552
1787071424089.021,382795776,109346816,47054848,15810560,210583552
1787071424095.298,382779392,109330432,47054848,15810560,210583552
1787071424101.571,382779392,109330432,47054848,15810560,210583552
1787071424107.850,382779392,109330432,47054848,15810560,210583552
1787071424114.126,382795776,109330432,47054848,15810560,210599936
1787071424120.397,382795776,109330432,47054848,15810560,210599936
1787071424126.735,399556608,109330432,47054848,15810560,227360768
1787071424133.026,399933440,109330432,47054848,15810560,227737600
1787071424138.929,416317440,109330432,47054848,15810560,244121600
1787071424144.963,422674432,109330432,47054848,15810560,250478592
1787071424151.245,445333504,109330432,47054848,15810560,273137664
1787071424157.530,460423168,109330432,47054848,15810560,288227328
1787071424163.812,501809152,109330432,47054848,15810560,329613312
1787071424170.093,510754816,109330432,47054848,15810560,338558976
1787071424176.370,510754816,109330432,47054848,15810560,338558976
1787071424182.646,510754816,109330432,47054848,15810560,338558976
1787071424188.922,610697216,109330432,47054848,15810560,438501376
1787071424195.198,611418112,109330432,47054848,15810560,439222272
1787071424201.475,611418112,109330432,47054848,15810560,439222272
1787071424207.431,611418112,109330432,47054848,15810560,439222272
1787071424213.712,611418112,109330432,47054848,15810560,439222272
1787071424219.346,611418112,109330432,47054848,15810560,439222272
1787071424224.429,611418112,109330432,47054848,15810560,439222272
1787071424230.411,611418112,109330432,47054848,15810560,439222272
1787071424236.247,611418112,109330432,47054848,15810560,439222272
1787071424241.332,611418112,109330432,47054848,15810560,439222272
1787071424247.500,611418112,109330432,47054848,15810560,439222272
1787071424253.381,611418112,109330432,47054848,15810560,439222272
1787071424259.656,611418112,109330432,47054848,15810560,439222272
1787071424265.812,611418112,109330432,47054848,15810560,439222272
1787071424271.599,611418112,109330432,47054848,15810560,439222272
1787071424277.878,612532224,109330432,47054848,15810560,440336384
1787071424284.155,615432192,109330432,47054848,15810560,443236352
1787071424290.433,617463808,109330432,47054848,15810560,445267968
1787071424296.710,620838912,109330432,47054848,15810560,448643072
1787071424302.780,623788032,109330432,47054848,15810560,451592192
1787071424309.066,623951872,109330432,47054848,15810560,451756032
1787071424315.344,624869376,109314048,47054848,15810560,452689920
1787071424321.620,627703808,109314048,47054848,15810560,455524352
1787071424327.896,630472704,109314048,47054848,15810560,458293248
1787071424334.173,633159680,109314048,47054848,15810560,460980224
1787071424339.219,635289600,109314048,47054848,15810560,463110144
1787071424345.498,637812736,109314048,47054848,15810560,465633280
1787071424351.219,639975424,109314048,47054848,15810560,467795968
1787071424356.831,640974848,109314048,47054848,15810560,468795392
1787071424361.894,640974848,109314048,47054848,15810560,468795392
1787071424368.173,640974848,109314048,47054848,15810560,468795392
1787071424374.448,659128320,109314048,47054848,15810560,486948864
1787071424379.529,674988032,109314048,47054848,15810560,502808576
1787071424385.793,677347328,109314048,47054848,15810560,505167872
1787071424390.909,679280640,109314048,47054848,15810560,507101184
1787071424397.183,681525248,109314048,47054848,15810560,509345792
1787071424403.461,683720704,109314048,47054848,15810560,511541248
1787071424409.554,685850624,109314048,47054848,15810560,513671168
1787071424415.835,687931392,109314048,47054848,15810560,515751936
1787071424422.118,689881088,109314048,47054848,15810560,517701632
1787071424428.395,691765248,109314048,47054848,15810560,519585792
1787071424434.677,693698560,109297664,47054848,15810560,521535488
1787071424440.958,695353344,109297664,47054848,15810560,523190272
1787071424447.235,697335808,109297664,47054848,15810560,525172736
1787071424453.513,699449344,109297664,47054848,15810560,527286272
1787071424459.791,701399040,109297664,47054848,15810560,529235968
1787071424466.068,703315968,109297664,47054848,15810560,531152896
1787071424472.346,705134592,109297664,47054848,15810560,532971520
1787071424478.568,707035136,109297664,47054848,15810560,534872064
1787071424484.261,709689344,109297664,47054848,15810560,537526272
1787071424489.852,716963840,109297664,47054848,15810560,544800768
