epoch_ms,aggregate_rss_bytes,pid_95419,pid_95421,pid_95422,pid_95423
1787071020859.746,222117888,109101056,38551552,16121856,58343424
1787071020866.014,222117888,109101056,38551552,16121856,58343424
1787071020872.274,222625792,109101056,38551552,16121856,58851328
1787071020878.534,222658560,109101056,38551552,16121856,58884096
1787071020884.794,222658560,109101056,38551552,16121856,58884096
1787071020891.053,222658560,109101056,38551552,16121856,58884096
1787071020897.317,222658560,109101056,38551552,16121856,58884096
1787071020903.580,222658560,109101056,38551552,16121856,58884096
1787071020909.843,222658560,109101056,38551552,16121856,58884096
1787071020916.103,222658560,109101056,38551552,16121856,58884096
1787071020922.364,222855168,109101056,38551552,16154624,59047936
1787071020928.626,225476608,109101056,38584320,16154624,61636608
1787071020934.891,230670336,109117440,39059456,16154624,66338816
1787071020941.153,230670336,109117440,39059456,16154624,66338816
1787071020947.411,230703104,109117440,39059456,16154624,66371584
1787071020953.679,230735872,109117440,39059456,16154624,66404352
1787071020959.948,230834176,109117440,39059456,16154624,66502656
1787071020966.217,230834176,109117440,39059456,16154624,66502656
1787071020972.483,230866944,109117440,39059456,16154624,66535424
1787071020978.752,230866944,109117440,39059456,16154624,66535424
1787071020983.924,230866944,109117440,39059456,16154624,66535424
1787071020990.206,230866944,109117440,39059456,16154624,66535424
1787071020996.488,238108672,109117440,39059456,16154624,73777152
1787071021002.410,244154368,109117440,39059456,16154624,79822848
1787071021008.699,253820928,109117440,39059456,16154624,89489408
1787071021014.260,255901696,109117440,39059456,16154624,91570176
1787071021020.548,272777216,109117440,39059456,16154624,108445696
1787071021026.832,292929536,109117440,39059456,16154624,128598016
1787071021033.011,305987584,109117440,39092224,16154624,141623296
1787071021039.305,306610176,109117440,39092224,16154624,142245888
1787071021045.592,307150848,109117440,39092224,16154624,142786560
1787071021051.874,309460992,109117440,39092224,16154624,145096704
1787071021058.158,309985280,109117440,39092224,16154624,145620992
1787071021064.435,310001664,109117440,39092224,16154624,145637376
1787071021069.552,310149120,109117440,39092224,16154624,145784832
1787071021075.830,310165504,109117440,39092224,16154624,145801216
1787071021082.085,310165504,109117440,39092224,16154624,145801216
1787071021088.366,310165504,109117440,39092224,16154624,145801216
1787071021094.644,310198272,109117440,39092224,16154624,145833984
1787071021100.921,310214656,109117440,39092224,16154624,145850368
1787071021107.205,310231040,109117440,39092224,16154624,145866752
1787071021113.486,310231040,109117440,39092224,16154624,145866752
1787071021119.765,310231040,109117440,39092224,16154624,145866752
1787071021126.048,310231040,109117440,39092224,16154624,145866752
1787071021132.333,310247424,109117440,39092224,16154624,145883136
1787071021137.456,310247424,109117440,39092224,16154624,145883136
1787071021143.736,310247424,109117440,39092224,16154624,145883136
1787071021149.346,310247424,109117440,39092224,16154624,145883136
1787071021155.624,310263808,109117440,39092224,16154624,145899520
1787071021160.744,310263808,109117440,39092224,16154624,145899520
1787071021166.782,310263808,109117440,39092224,16154624,145899520
1787071021173.063,310263808,109117440,39092224,16154624,145899520
1787071021179.166,310263808,109117440,39092224,16154624,145899520
1787071021185.443,310263808,109117440,39092224,16154624,145899520
1787071021191.720,310263808,109117440,39092224,16154624,145899520
1787071021198.008,310263808,109117440,39092224,16154624,145899520
1787071021203.892,310263808,109117440,39092224,16154624,145899520
1787071021210.181,310263808,109117440,39092224,16154624,145899520
1787071021216.459,310263808,109117440,39092224,16154624,145899520
1787071021222.738,310263808,109117440,39092224,16154624,145899520
1787071021229.089,310263808,109117440,39092224,16154624,145899520
1787071021235.366,310263808,109117440,39092224,16154624,145899520
1787071021241.649,310280192,109117440,39092224,16154624,145915904
1787071021247.928,310280192,109117440,39092224,16154624,145915904
1787071021254.210,310280192,109117440,39092224,16154624,145915904
1787071021260.494,310280192,109117440,39092224,16154624,145915904
1787071021266.388,310280192,109117440,39092224,16154624,145915904
1787071021272.679,310280192,109117440,39092224,16154624,145915904
1787071021278.967,310280192,109117440,39092224,16154624,145915904
1787071021285.252,310280192,109117440,39092224,16154624,145915904
1787071021291.540,310329344,109117440,39092224,16154624,145965056
1787071021297.819,310329344,109117440,39092224,16154624,145965056
1787071021304.099,310329344,109117440,39092224,16154624,145965056
1787071021310.380,310362112,109117440,39092224,16154624,145997824
1787071021316.661,310362112,109117440,39092224,16154624,145997824
1787071021322.943,310362112,109117440,39092224,16154624,145997824
1787071021329.220,310362112,109117440,39092224,16154624,145997824
1787071021335.504,310362112,109117440,39092224,16154624,145997824
1787071021341.554,310378496,109117440,39092224,16154624,146014208
1787071021347.816,310378496,109117440,39092224,16154624,146014208
1787071021354.099,310378496,109117440,39092224,16154624,146014208
1787071021360.385,310378496,109117440,39092224,16154624,146014208
1787071021366.597,310378496,109117440,39092224,16154624,146014208
1787071021372.875,310378496,109117440,39092224,16154624,146014208
1787071021379.151,310378496,109117440,39092224,16154624,146014208
1787071021385.423,310378496,109117440,39092224,16154624,146014208
1787071021391.697,310378496,109117440,39092224,16154624,146014208
1787071021397.990,310378496,109117440,39092224,16154624,146014208
1787071021404.273,310378496,109117440,39092224,16154624,146014208
1787071021410.552,310378496,109117440,39092224,16154624,146014208
1787071021416.829,310378496,109117440,39092224,16154624,146014208
1787071021423.108,310378496,109117440,39092224,16154624,146014208
1787071021429.318,310394880,109117440,39092224,16154624,146030592
1787071021435.596,319864832,109117440,39108608,16154624,155484160
1787071021441.875,320307200,109117440,39108608,16154624,155926528
1787071021448.151,328777728,109117440,39108608,16154624,164397056
1787071021454.427,328957952,109117440,39108608,16154624,164577280
1787071021460.709,328990720,109117440,39108608,16154624,164610048
1787071021466.645,329072640,109117440,39108608,16154624,164691968
1787071021472.928,329187328,109117440,39108608,16154624,164806656
1787071021479.207,332251136,109117440,39108608,16154624,167870464
1787071021485.483,335511552,109117440,39108608,16154624,171130880
1787071021491.760,335544320,109117440,39108608,16154624,171163648
1787071021498.035,337690624,109117440,40583168,16154624,171835392
1787071021503.987,337788928,109133824,40681472,16154624,171819008
1787071021510.267,337788928,109133824,40681472,16154624,171819008
1787071021516.315,337788928,109133824,40681472,16154624,171819008
1787071021522.604,337788928,109133824,40681472,16154624,171819008
1787071021528.880,337788928,109133824,40681472,16154624,171819008
1787071021535.154,337788928,109133824,40681472,16154624,171819008
1787071021541.438,337788928,109133824,40681472,16154624,171819008
1787071021547.717,337788928,109133824,40681472,16154624,171819008
1787071021553.993,337788928,109133824,40681472,16154624,171819008
1787071021560.274,337788928,109133824,40681472,16154624,171819008
1787071021566.554,337788928,109133824,40681472,16154624,171819008
1787071021572.832,337788928,109133824,40681472,16154624,171819008
1787071021579.113,337788928,109133824,40681472,16154624,171819008
1787071021585.392,337788928,109133824,40681472,16154624,171819008
1787071021591.669,337788928,109133824,40681472,16154624,171819008
1787071021597.948,337788928,109133824,40681472,16154624,171819008
1787071021604.225,337788928,109133824,40681472,16154624,171819008
1787071021610.508,337788928,109133824,40681472,16154624,171819008
1787071021616.405,337788928,109133824,40681472,16154624,171819008
1787071021622.687,337788928,109133824,40681472,16154624,171819008
1787071021627.821,337788928,109133824,40681472,16154624,171819008
1787071021632.878,337788928,109133824,40681472,16154624,171819008
1787071021639.169,337788928,109133824,40681472,16154624,171819008
1787071021644.485,337788928,109133824,40681472,16154624,171819008
1787071021650.760,337788928,109133824,40681472,16154624,171819008
1787071021656.557,337788928,109133824,40681472,16154624,171819008
1787071021662.835,337788928,109133824,40681472,16154624,171819008
1787071021669.072,337788928,109133824,40681472,16154624,171819008
1787071021675.349,337788928,109133824,40681472,16154624,171819008
1787071021681.559,337788928,109133824,40681472,16154624,171819008
1787071021687.273,337788928,109133824,40681472,16154624,171819008
1787071021692.337,337788928,109133824,40681472,16154624,171819008
1787071021698.225,337788928,109133824,40681472,16154624,171819008
1787071021703.880,337788928,109133824,40681472,16154624,171819008
1787071021710.156,337788928,109133824,40681472,16154624,171819008
1787071021715.357,337788928,109133824,40681472,16154624,171819008
1787071021721.635,337788928,109133824,40681472,16154624,171819008
1787071021727.910,337788928,109133824,40681472,16154624,171819008
1787071021734.189,337788928,109133824,40681472,16154624,171819008
1787071021740.467,337788928,109133824,40681472,16154624,171819008
1787071021746.601,337788928,109133824,40681472,16154624,171819008
1787071021752.880,337788928,109133824,40681472,16154624,171819008
1787071021759.159,337788928,109133824,40681472,16154624,171819008
1787071021765.439,337788928,109133824,40681472,16154624,171819008
1787071021771.715,337788928,109133824,40681472,16154624,171819008
1787071021777.991,337788928,109133824,40681472,16154624,171819008
1787071021784.266,337788928,109133824,40681472,16154624,171819008
1787071021790.543,337788928,109133824,40681472,16154624,171819008
1787071021796.335,337788928,109133824,40681472,16154624,171819008
1787071021802.614,337788928,109133824,40681472,16154624,171819008
1787071021808.889,337788928,109133824,40681472,16154624,171819008
1787071021814.885,337788928,109133824,40681472,16154624,171819008
1787071021820.556,337788928,109133824,40681472,16154624,171819008
1787071021826.838,337788928,109133824,40681472,16154624,171819008
1787071021833.116,337788928,109133824,40681472,16154624,171819008
1787071021839.077,337788928,109133824,40681472,16154624,171819008
1787071021844.491,337772544,109117440,40681472,16154624,171819008
1787071021850.772,337772544,109117440,40681472,16154624,171819008
1787071021857.051,337772544,109117440,40681472,16154624,171819008
1787071021863.327,337772544,109117440,40681472,16154624,171819008
1787071021869.607,337772544,109117440,40681472,16154624,171819008
1787071021875.884,337772544,109117440,40681472,16154624,171819008
1787071021882.157,337772544,109117440,40681472,16154624,171819008
1787071021888.431,337772544,109117440,40681472,16154624,171819008
1787071021894.595,337772544,109117440,40681472,16154624,171819008
1787071021899.967,337772544,109117440,40681472,16154624,171819008
1787071021905.634,337772544,109117440,40681472,16154624,171819008
1787071021911.915,337772544,109117440,40681472,16154624,171819008
1787071021918.195,337772544,109117440,40681472,16154624,171819008
1787071021924.480,337772544,109117440,40681472,16154624,171819008
1787071021930.762,337772544,109117440,40681472,16154624,171819008
1787071021937.044,337772544,109117440,40681472,16154624,171819008
1787071021943.320,337772544,109117440,40681472,16154624,171819008
1787071021949.611,337772544,109117440,40681472,16154624,171819008
1787071021954.799,337772544,109117440,40681472,16154624,171819008
1787071021961.078,337772544,109117440,40681472,16154624,171819008
1787071021967.358,337772544,109117440,40681472,16154624,171819008
1787071021973.635,337772544,109117440,40681472,16154624,171819008
1787071021979.821,337772544,109117440,40681472,16154624,171819008
1787071021985.741,337772544,109117440,40681472,16154624,171819008
1787071021992.074,337772544,109117440,40681472,16154624,171819008
1787071021998.217,337788928,109133824,40681472,16154624,171819008
1787071022004.510,337788928,109133824,40681472,16154624,171819008
1787071022010.736,337788928,109133824,40681472,16154624,171819008
1787071022017.019,337788928,109133824,40681472,16154624,171819008
1787071022023.292,337788928,109133824,40681472,16154624,171819008
1787071022029.568,337788928,109133824,40681472,16154624,171819008
1787071022035.718,337788928,109133824,40681472,16154624,171819008
1787071022042.005,337788928,109133824,40681472,16154624,171819008
1787071022048.289,337788928,109133824,40681472,16154624,171819008
1787071022054.575,337788928,109133824,40681472,16154624,171819008
1787071022060.855,337788928,109133824,40681472,16154624,171819008
1787071022066.770,337788928,109133824,40681472,16154624,171819008
1787071022073.053,337788928,109133824,40681472,16154624,171819008
1787071022078.536,337788928,109133824,40681472,16154624,171819008
1787071022084.807,337788928,109133824,40681472,16154624,171819008
1787071022090.957,337788928,109133824,40681472,16154624,171819008
1787071022097.235,337788928,109133824,40681472,16154624,171819008
1787071022103.513,337788928,109133824,40681472,16154624,171819008
1787071022109.790,337788928,109133824,40681472,16154624,171819008
1787071022116.071,337788928,109133824,40681472,16154624,171819008
1787071022122.348,337788928,109133824,40681472,16154624,171819008
1787071022127.813,337788928,109133824,40681472,16154624,171819008
1787071022133.493,337821696,109133824,40714240,16154624,171819008
1787071022139.778,337821696,109133824,40714240,16154624,171819008
1787071022146.063,337821696,109133824,40714240,16154624,171819008
1787071022152.343,337821696,109133824,40714240,16154624,171819008
1787071022158.433,337821696,109133824,40714240,16154624,171819008
1787071022164.711,337821696,109133824,40714240,16154624,171819008
1787071022170.988,337821696,109133824,40714240,16154624,171819008
1787071022177.262,337821696,109133824,40714240,16154624,171819008
1787071022183.546,337821696,109133824,40714240,16154624,171819008
1787071022189.367,337821696,109133824,40714240,16154624,171819008
1787071022195.321,337821696,109133824,40714240,16154624,171819008
1787071022201.597,337821696,109133824,40714240,16154624,171819008
1787071022207.882,337821696,109133824,40714240,16154624,171819008
1787071022214.161,337821696,109133824,40714240,16154624,171819008
1787071022219.482,337821696,109133824,40714240,16154624,171819008
1787071022225.757,337821696,109133824,40714240,16154624,171819008
1787071022232.039,337821696,109133824,40714240,16154624,171819008
1787071022238.318,337821696,109133824,40714240,16154624,171819008
1787071022244.073,337821696,109133824,40714240,16154624,171819008
1787071022250.355,337821696,109133824,40714240,16154624,171819008
1787071022256.548,337821696,109133824,40714240,16154624,171819008
1787071022262.829,337821696,109133824,40714240,16154624,171819008
1787071022269.105,337821696,109133824,40714240,16154624,171819008
1787071022275.379,337821696,109133824,40714240,16154624,171819008
1787071022281.656,337821696,109133824,40714240,16154624,171819008
1787071022287.930,337821696,109133824,40714240,16154624,171819008
1787071022294.210,337821696,109133824,40714240,16154624,171819008
1787071022300.491,337821696,109133824,40714240,16154624,171819008
1787071022306.443,337821696,109133824,40714240,16154624,171819008
1787071022312.725,337821696,109133824,40714240,16154624,171819008
1787071022319.005,337821696,109133824,40714240,16154624,171819008
1787071022325.282,337821696,109133824,40714240,16154624,171819008
1787071022331.546,337821696,109133824,40714240,16154624,171819008
1787071022337.829,337821696,109133824,40714240,16154624,171819008
1787071022344.071,337805312,109117440,40714240,16154624,171819008
1787071022350.346,337805312,109117440,40714240,16154624,171819008
1787071022356.623,337805312,109117440,40714240,16154624,171819008
1787071022362.207,337805312,109117440,40714240,16154624,171819008
1787071022368.489,337805312,109117440,40714240,16154624,171819008
1787071022374.154,337805312,109117440,40714240,16154624,171819008
1787071022380.431,337805312,109117440,40714240,16154624,171819008
1787071022386.708,337805312,109117440,40714240,16154624,171819008
1787071022392.983,337805312,109117440,40714240,16154624,171819008
1787071022398.213,337805312,109117440,40714240,16154624,171819008
1787071022404.489,337805312,109117440,40714240,16154624,171819008
1787071022410.765,337805312,109117440,40714240,16154624,171819008
1787071022417.045,337805312,109117440,40714240,16154624,171819008
1787071022423.323,337805312,109117440,40714240,16154624,171819008
1787071022429.390,337805312,109117440,40714240,16154624,171819008
1787071022435.667,337805312,109117440,40714240,16154624,171819008
1787071022441.944,337805312,109117440,40714240,16154624,171819008
1787071022448.228,337805312,109117440,40714240,16154624,171819008
1787071022454.509,337805312,109117440,40714240,16154624,171819008
1787071022460.735,337805312,109117440,40714240,16154624,171819008
1787071022467.014,337805312,109117440,40714240,16154624,171819008
1787071022473.293,337805312,109117440,40714240,16154624,171819008
1787071022479.567,337805312,109117440,40714240,16154624,171819008
1787071022485.843,337805312,109117440,40714240,16154624,171819008
1787071022492.119,337805312,109117440,40714240,16154624,171819008
1787071022498.402,337838080,109117440,40714240,16187392,171819008
1787071022503.872,337805312,109117440,40714240,16154624,171819008
1787071022510.149,337805312,109117440,40714240,16154624,171819008
1787071022516.426,337805312,109117440,40714240,16154624,171819008
1787071022522.716,337805312,109117440,40714240,16154624,171819008
1787071022527.810,337805312,109117440,40714240,16154624,171819008
1787071022534.087,337805312,109117440,40714240,16154624,171819008
1787071022539.879,337805312,109117440,40714240,16154624,171819008
1787071022546.162,337805312,109117440,40714240,16154624,171819008
1787071022552.443,337805312,109117440,40714240,16154624,171819008
1787071022558.724,337805312,109117440,40714240,16154624,171819008
1787071022564.880,337805312,109117440,40714240,16154624,171819008
1787071022571.170,337805312,109117440,40714240,16154624,171819008
1787071022577.454,337805312,109117440,40714240,16154624,171819008
1787071022583.746,337805312,109117440,40714240,16154624,171819008
1787071022590.023,337805312,109117440,40714240,16154624,171819008
1787071022596.300,337805312,109117440,40714240,16154624,171819008
1787071022602.576,337805312,109117440,40714240,16154624,171819008
1787071022608.857,337805312,109117440,40714240,16154624,171819008
1787071022614.086,337805312,109117440,40714240,16154624,171819008
1787071022620.366,337805312,109117440,40714240,16154624,171819008
1787071022626.644,337805312,109117440,40714240,16154624,171819008
1787071022632.787,337805312,109117440,40714240,16154624,171819008
1787071022639.064,337805312,109117440,40714240,16154624,171819008
1787071022644.475,337805312,109117440,40714240,16154624,171819008
1787071022650.576,337805312,109117440,40714240,16154624,171819008
1787071022656.109,337805312,109117440,40714240,16154624,171819008
1787071022662.205,337805312,109117440,40714240,16154624,171819008
1787071022667.263,337805312,109117440,40714240,16154624,171819008
1787071022673.543,337805312,109117440,40714240,16154624,171819008
1787071022679.820,337805312,109117440,40714240,16154624,171819008
1787071022686.095,337805312,109117440,40714240,16154624,171819008
1787071022692.383,337805312,109117440,40714240,16154624,171819008
1787071022698.664,337608704,108920832,40714240,16154624,171819008
1787071022704.940,337608704,108920832,40714240,16154624,171819008
1787071022711.218,337608704,108920832,40714240,16154624,171819008
1787071022717.493,337608704,108920832,40714240,16154624,171819008
1787071022723.769,337608704,108920832,40714240,16154624,171819008
1787071022730.043,337608704,108920832,40714240,16154624,171819008
1787071022736.317,337608704,108920832,40714240,16154624,171819008
1787071022742.592,337608704,108920832,40714240,16154624,171819008
1787071022748.868,337608704,108920832,40714240,16154624,171819008
1787071022755.205,337608704,108920832,40714240,16154624,171819008
1787071022761.482,337608704,108920832,40714240,16154624,171819008
1787071022767.758,337608704,108920832,40714240,16154624,171819008
1787071022774.033,337608704,108920832,40714240,16154624,171819008
1787071022780.309,337608704,108920832,40714240,16154624,171819008
1787071022786.585,337608704,108920832,40714240,16154624,171819008
1787071022792.859,337608704,108920832,40714240,16154624,171819008
1787071022799.133,337608704,108920832,40714240,16154624,171819008
1787071022805.406,337608704,108920832,40714240,16154624,171819008
1787071022811.681,337608704,108920832,40714240,16154624,171819008
1787071022817.954,337608704,108920832,40714240,16154624,171819008
1787071022824.230,337608704,108920832,40714240,16154624,171819008
1787071022830.505,337608704,108920832,40714240,16154624,171819008
1787071022836.782,337608704,108920832,40714240,16154624,171819008
1787071022843.063,337608704,108920832,40714240,16154624,171819008
1787071022848.208,337608704,108920832,40714240,16154624,171819008
1787071022853.644,337608704,108920832,40714240,16154624,171819008
1787071022859.928,337608704,108920832,40714240,16154624,171819008
1787071022866.208,337608704,108920832,40714240,16154624,171819008
1787071022872.491,337608704,108920832,40714240,16154624,171819008
1787071022878.768,337608704,108920832,40714240,16154624,171819008
1787071022885.050,337608704,108920832,40714240,16154624,171819008
1787071022891.328,337608704,108920832,40714240,16154624,171819008
1787071022897.606,337608704,108920832,40714240,16154624,171819008
1787071022903.883,337608704,108920832,40714240,16154624,171819008
1787071022910.173,337608704,108920832,40714240,16154624,171819008
1787071022916.225,337608704,108920832,40714240,16154624,171819008
1787071022922.259,337608704,108920832,40714240,16154624,171819008
1787071022927.809,337608704,108920832,40714240,16154624,171819008
1787071022934.093,337608704,108920832,40714240,16154624,171819008
1787071022939.876,337608704,108920832,40714240,16154624,171819008
1787071022946.160,337608704,108920832,40714240,16154624,171819008
1787071022952.402,337608704,108920832,40714240,16154624,171819008
1787071022958.686,337608704,108920832,40714240,16154624,171819008
1787071022964.967,337608704,108920832,40714240,16154624,171819008
1787071022971.245,337608704,108920832,40714240,16154624,171819008
1787071022977.406,337608704,108920832,40714240,16154624,171819008
1787071022983.683,337608704,108920832,40714240,16154624,171819008
1787071022989.875,337608704,108920832,40714240,16154624,171819008
1787071022996.157,337608704,108920832,40714240,16154624,171819008
1787071023002.441,337608704,108920832,40714240,16154624,171819008
1787071023008.721,337608704,108920832,40714240,16154624,171819008
1787071023014.878,337608704,108920832,40714240,16154624,171819008
1787071023021.161,337608704,108920832,40714240,16154624,171819008
1787071023027.406,337608704,108920832,40714240,16154624,171819008
1787071023033.135,337608704,108920832,40714240,16154624,171819008
1787071023038.259,337608704,108920832,40714240,16154624,171819008
1787071023044.066,337608704,108920832,40714240,16154624,171819008
1787071023050.345,337608704,108920832,40714240,16154624,171819008
1787071023056.539,337608704,108920832,40714240,16154624,171819008
1787071023062.823,337608704,108920832,40714240,16154624,171819008
1787071023069.074,337608704,108920832,40714240,16154624,171819008
1787071023075.355,337608704,108920832,40714240,16154624,171819008
1787071023081.633,337608704,108920832,40714240,16154624,171819008
1787071023087.910,337608704,108920832,40714240,16154624,171819008
1787071023094.185,337608704,108920832,40714240,16154624,171819008
1787071023100.461,337608704,108920832,40714240,16154624,171819008
1787071023106.737,337608704,108920832,40714240,16154624,171819008
1787071023113.013,337608704,108920832,40714240,16154624,171819008
1787071023119.288,337608704,108920832,40714240,16154624,171819008
1787071023125.561,337608704,108920832,40714240,16154624,171819008
1787071023131.835,337608704,108920832,40714240,16154624,171819008
1787071023138.195,337608704,108920832,40714240,16154624,171819008
1787071023144.472,337608704,108920832,40714240,16154624,171819008
1787071023150.748,337608704,108920832,40714240,16154624,171819008
1787071023157.021,337608704,108920832,40714240,16154624,171819008
1787071023163.294,337608704,108920832,40714240,16154624,171819008
1787071023169.569,337608704,108920832,40714240,16154624,171819008
1787071023175.843,337608704,108920832,40714240,16154624,171819008
1787071023182.118,337608704,108920832,40714240,16154624,171819008
1787071023188.393,337608704,108920832,40714240,16154624,171819008
1787071023194.668,337608704,108920832,40714240,16154624,171819008
1787071023200.942,337608704,108920832,40714240,16154624,171819008
1787071023207.223,337608704,108920832,40714240,16154624,171819008
1787071023213.499,337608704,108920832,40714240,16154624,171819008
1787071023219.069,337608704,108920832,40714240,16154624,171819008
1787071023225.344,337608704,108920832,40714240,16154624,171819008
1787071023231.539,337608704,108920832,40714240,16154624,171819008
1787071023237.822,337608704,108920832,40714240,16154624,171819008
1787071023244.065,337608704,108920832,40714240,16154624,171819008
1787071023250.347,337608704,108920832,40714240,16154624,171819008
1787071023256.628,337608704,108920832,40714240,16154624,171819008
1787071023262.904,337608704,108920832,40714240,16154624,171819008
1787071023269.180,337608704,108920832,40714240,16154624,171819008
1787071023275.461,337608704,108920832,40714240,16154624,171819008
1787071023281.537,337608704,108920832,40714240,16154624,171819008
1787071023286.934,337608704,108920832,40714240,16154624,171819008
1787071023293.038,337608704,108920832,40714240,16154624,171819008
1787071023299.319,337608704,108920832,40714240,16154624,171819008
1787071023305.596,337608704,108920832,40714240,16154624,171819008
1787071023311.206,337608704,108920832,40714240,16154624,171819008
1787071023317.488,337608704,108920832,40714240,16154624,171819008
1787071023323.214,337608704,108920832,40714240,16154624,171819008
1787071023329.490,337608704,108920832,40714240,16154624,171819008
1787071023335.771,337608704,108920832,40714240,16154624,171819008
1787071023342.049,337608704,108920832,40714240,16154624,171819008
1787071023348.326,337608704,108920832,40714240,16154624,171819008
1787071023354.601,337608704,108920832,40714240,16154624,171819008
1787071023360.877,337608704,108920832,40714240,16154624,171819008
1787071023367.151,337608704,108920832,40714240,16154624,171819008
1787071023373.425,337608704,108920832,40714240,16154624,171819008
1787071023379.700,337608704,108920832,40714240,16154624,171819008
1787071023385.977,337608704,108920832,40714240,16154624,171819008
1787071023392.251,337608704,108920832,40714240,16154624,171819008
1787071023398.529,337608704,108920832,40714240,16154624,171819008
1787071023404.803,337608704,108920832,40714240,16154624,171819008
1787071023411.078,337608704,108920832,40714240,16154624,171819008
1787071023417.353,337608704,108920832,40714240,16154624,171819008
1787071023423.629,337608704,108920832,40714240,16154624,171819008
1787071023429.907,337608704,108920832,40714240,16154624,171819008
1787071023436.184,337608704,108920832,40714240,16154624,171819008
1787071023441.474,337608704,108920832,40714240,16154624,171819008
1787071023446.976,337608704,108920832,40714240,16154624,171819008
1787071023453.251,337608704,108920832,40714240,16154624,171819008
1787071023459.528,337608704,108920832,40714240,16154624,171819008
1787071023465.808,337608704,108920832,40714240,16154624,171819008
1787071023472.084,337608704,108920832,40714240,16154624,171819008
1787071023478.359,337608704,108920832,40714240,16154624,171819008
1787071023484.640,337608704,108920832,40714240,16154624,171819008
1787071023490.917,337608704,108920832,40714240,16154624,171819008
1787071023497.198,337608704,108920832,40714240,16154624,171819008
1787071023502.803,337608704,108920832,40714240,16154624,171819008
1787071023509.092,337608704,108920832,40714240,16154624,171819008
